,OLTV,DTI,CSCORE_B,PURPOSE,PROP,LOSS_GIVEN_DEFAULT,UNRATE,CURR_HPI,MORTGAGE30US,MTM_LTV,INT_DIFF,LOG_OUPB
13266,69,34.0,727.0,C,SF,0.5890834126155517,10.6,313.6433333333333,4.79,72.1686425092082,2.085,12.230765258120545
13267,90,46.0,655.0,P,PU,0.1256037463389579,10.8,312.94666666666666,5.0,93.7527391004742,1.875,11.964001084330445
13268,90,59.0,709.0,P,SF,0.2847443776270816,11.2,323.95,5.32,91.5797815814098,1.5549999999999995,11.782952602183288
13269,75,51.0,595.0,C,SF,0.5328206552053797,10.9,321.39666666666665,5.08,77.0649755195579,2.67,11.27720313144916
13270,49,27.0,655.0,C,SF,0.0,9.5,294.25,3.98,53.15386254354291,2.02,11.289781913656018
13271,95,43.0,665.0,P,SF,0.4135568260443973,10.9,321.39666666666665,5.08,97.53349360402125,1.295,12.591335046320818
13272,76,37.0,733.0,C,PU,0.4332020373615105,10.8,335.50666666666666,5.25,75.55556288317867,0.375,12.94084150078094
13273,90,42.0,713.0,C,SF,0.0,11.0,312.25,5.08,94.4303314184294,1.795,11.782952602183288
13274,70,30.0,549.0,C,SF,1.0,10.3,301.68333333333334,4.22,97.33596052538536,3.155,10.645424897265505
13275,70,61.0,593.0,C,PU,0.3977431809736071,6.6,299.36,4.22,93.03939401061396,2.905,11.652687407345388
13277,90,44.0,750.0,P,SF,0.2794427797061605,9.4,297.95,3.34,95.76465369431855,3.535,11.302204433654575
13279,75,45.0,696.0,C,SF,0.6390365982148263,10.4,314.34,4.58,77.7785588807061,1.92,11.842229212112828
13280,95,49.0,737.0,P,SF,0.0,9.9,299.22,4.0,101.52883597806272,2.125,12.594730635321957
13281,59,20.0,695.0,R,SF,0.0634255064444911,5.7,320.39,4.08,63.532671960330525,2.17,11.522875795823397
13282,73,53.0,590.0,C,SF,0.6354763811453221,8.8,298.97,3.52,75.45628453008403,3.98,11.542484267211773
13283,80,36.0,703.0,C,SF,0.0084343105048031,9.5,294.25,3.98,86.64962003116884,2.145,12.254862809699606
13285,80,40.0,726.0,C,PU,0.7561485970508013,10.8,335.50666666666666,5.25,79.56398712829277,0.625,12.468436909997665
13286,80,37.0,724.0,C,SF,0.4952938216623312,9.4,298.14666666666665,3.34,85.15644811461513,3.65,11.502875129116727
13287,72,57.0,669.0,R,SF,0.0,10.3,300.4,4.55,77.3583814854344,1.5750000000000002,12.185869938212655
13288,95,25.0,637.0,P,SF,0.0582043617924633,10.4,305.56,4.77,101.11433724941216,1.8550000000000004,11.970350312009105
13289,84,45.0,749.0,C,SF,0.1043114876013954,5.0,341.3833333333333,4.08,62.76063654524766,2.42,11.669929213779893
13290,85,49.0,668.0,R,SF,0.2058545732373973,10.4,313.1733333333333,4.32,89.08035731127616,3.305,11.711776323715394
13291,79,53.0,688.0,R,SF,0.1084212007111681,10.2,299.91,4.71,84.98559970240767,1.29,12.524526376648708
13292,90,37.0,668.0,C,SF,0.4411984574676728,10.3,301.68333333333334,4.22,96.9831185024308,2.655,11.55214617812351
13293,90,39.0,664.0,P,PU,0.1549001018881732,11.4,329.1033333333333,4.84,90.6608992226762,2.035,12.855790268162783
13294,80,43.0,728.0,C,SF,0.7807283622472029,11.2,333.59333333333336,5.15,79.54921740957346,1.3499999999999996,11.350406535472453
13295,72,43.0,643.0,C,SF,0.661818157967146,10.4,313.1733333333333,4.32,79.87281907331405,2.555,11.289781913656018
13296,90,47.0,798.0,P,PU,0.0,11.4,331.68,4.78,90.34443799090818,2.595,11.782952602183288
13297,90,59.0,753.0,P,PU,0.3579167250436107,11.2,313.9633333333333,5.01,94.15418057910918,1.99,11.84939770159144
13298,97,30.0,680.0,P,SF,0.1301480937055503,10.4,301.28666666666663,4.39,104.34097734905257,2.1100000000000003,11.719939634354555
13299,90,33.0,703.0,C,SF,0.2759956974131264,9.5,298.54,3.36,95.9022226734209,3.515,11.669929213779893
13300,76,53.0,645.0,R,SF,0.6422675537311521,10.6,313.6433333333333,4.79,79.23503525350542,3.085,11.451050061252142
13301,80,33.0,768.0,C,SF,0.5464487576313506,10.2,299.91,4.71,86.39514490978873,2.29,11.931635799828413
13302,80,44.0,721.0,P,SF,0.4809111242468189,10.2,299.42,4.87,86.13486675990247,1.005,11.06663836234181
13303,80,62.0,670.0,R,SF,0.1301675935230739,6.6,299.36,4.22,91.43425171222418,2.155,12.542544882151386
13304,80,35.0,635.0,C,SF,0.6311053085586227,11.2,313.9633333333333,5.01,84.0643813741691,2.365,11.728036844587175
13305,42,26.0,589.0,C,SF,0.0,9.5,298.34333333333336,3.39,43.11372334795156,4.109999999999999,10.621327345686446
13306,80,34.0,739.0,R,PU,0.358232679890632,11.2,323.95,5.32,82.10186870785493,0.8049999999999997,12.777052192115912
13307,61,52.0,739.0,R,PU,0.2052301083619873,8.6,334.88666666666666,6.2,60.78936174855103,-0.4500000000000002,12.94084150078094
13308,67,63.0,715.0,R,SF,0.0498458532583177,5.2,330.44666666666666,3.64,60.73294509717425,3.11,12.524526376648708
13309,90,44.0,662.0,P,SF,0.5615655288367261,10.2,299.42,4.87,98.38510256505715,2.255,11.127262984158243
13310,97,46.0,689.0,P,SF,0.1945077153907133,9.5,297.28,3.62,99.77959588112674,2.88,11.79810440720389
13311,90,40.0,716.0,P,CO,0.2108014268590958,11.2,313.1066666666667,4.97,93.91094655069624,1.6550000000000002,11.813030057420567
13312,70,38.0,767.0,C,SF,0.5710083277711935,10.2,301.4666666666667,4.87,73.24491148134543,1.005,11.678439903447801
13313,85,55.0,754.0,R,PU,0.2300806918482506,10.2,302.08,3.94,90.05209162526839,2.185,11.911701584927597
13314,66,50.0,757.0,P,MH,0.6518170547330846,10.4,313.75666666666666,4.49,68.41973751047989,2.01,11.350406535472453
13315,75,42.0,700.0,R,SF,0.4440290577828928,11.2,314.82,5.09,78.36620446746636,1.66,12.721885810807203
13316,90,40.0,808.0,P,SF,0.0409586023743351,5.2,328.74333333333334,3.72,83.14365241633172,3.655,11.532728092266408
13317,80,56.0,719.0,C,SF,0.5376888608429716,10.4,313.75666666666666,4.49,83.4273685198279,1.7599999999999998,12.682306824526545
13318,95,43.0,746.0,P,SF,0.6663800474484247,11.0,312.25,5.08,99.52222583710603,1.295,11.870599909242044
13319,95,49.0,762.0,P,SF,0.0,11.2,313.1066666666667,4.97,99.17970710704232,1.2800000000000002,12.314927050442256
13320,89,37.0,780.0,P,SF,0.0218232532433625,10.4,301.28666666666663,4.39,93.81071773053638,1.8600000000000003,11.652687407345388
13321,80,50.0,737.0,C,SF,0.5804189111289318,6.3,302.3533333333333,4.23,90.9107252667117,1.6449999999999996,12.043553716032399
13322,95,47.0,678.0,P,SF,0.0,10.3,300.89,4.6,102.5686798004595,2.6500000000000004,12.873902018105829
13323,95,53.0,748.0,P,SF,0.2052152804818598,9.6,336.15333333333336,5.53,94.41989454512778,0.7199999999999998,11.898187865760873
13324,75,40.0,731.0,C,SF,0.5678738203277013,9.4,298.14666666666665,3.34,79.41844379832997,3.785,11.429543856031177
13325,61,60.0,687.0,R,SF,0.0703849915346691,6.5,299.91,4.16,62.74595601404642,1.465,12.94084150078094
13326,93,44.0,655.0,R,SF,0.1654480379050661,11.4,331.68,4.78,92.92575035704756,1.0949999999999998,12.54966234992025
13327,80,60.0,663.0,P,SF,0.6583174213786559,11.2,313.1066666666667,4.97,77.15716233216172,1.2800000000000002,10.858998997563564
13328,90,51.0,760.0,P,SF,0.1241691511224763,11.0,318.3533333333333,4.98,93.30233624998615,1.895,12.225875272826354
13329,90,48.0,792.0,C,SF,0.0,9.5,298.12,3.55,95.47061570682447,2.45,12.400816722322686
13330,95,39.0,627.0,P,SF,0.062108725132386,5.0,340.9266666666667,3.54,87.4695203277901,3.085,11.79810440720389
13331,95,60.0,667.0,P,SF,0.2070697156036575,6.2,306.05333333333334,4.29,96.36642118502844,2.585,11.661345470088502
13332,80,41.0,610.0,R,SF,0.6396281849606422,11.3,326.52666666666664,5.29,78.61597428213796,0.2099999999999999,12.111761966058932
13333,49,31.0,613.0,R,SF,0.4880945732655673,6.1,308.08,4.12,61.34456954037363,1.755,11.678439903447801
13334,90,32.0,722.0,C,SF,0.0,10.9,320.12,4.94,92.99556274855264,0.9349999999999996,11.813030057420567
13335,64,31.0,659.0,C,SF,0.7075446816541118,5.1,339.33,3.43,55.58854008090195,3.07,11.018629143155449
13336,78,49.0,746.0,C,SF,0.9370164896487142,6.2,307.06666666666666,4.14,78.67909994116368,2.7350000000000003,11.302204433654575
13337,95,46.0,766.0,P,PU,0.0,10.2,299.91,4.71,102.72165910795697,1.915,12.54966234992025
13338,95,38.0,763.0,P,SF,0.1394392524109344,10.3,300.89,4.6,101.84149706580226,1.4000000000000004,11.898187865760873
13339,77,51.0,714.0,R,SF,0.5826605242808411,10.2,337.42,5.01,75.42678484514968,1.3650000000000002,11.719939634354555
13340,90,17.0,720.0,R,PU,0.0214191626422264,11.4,331.68,4.78,89.74157368010079,2.47,11.842229212112828
13341,97,33.0,620.0,P,SF,0.0,10.2,299.42,4.87,113.79503511857844,2.255,11.05089000537367
13342,65,47.0,633.0,P,SF,0.4013848965782874,10.5,307.9033333333333,4.46,68.63504388665864,2.415,12.013700752882718
13343,95,50.0,712.0,P,PU,0.125329368976871,11.0,322.67333333333335,5.22,98.379555548467,2.03,12.310432660854417
13344,80,28.0,712.0,P,PU,0.0695987421550957,7.5,300.09,4.29,83.1644777926622,2.085,11.982929094215963
13345,97,30.0,697.0,P,PU,0.0,6.4,301.01,4.53,99.55755408788976,1.845,11.951180395901384
13346,61,23.0,677.0,C,SF,0.5375738371629122,8.2,299.68333333333334,3.35,64.17304058861193,3.525,11.863582336583399
13348,95,61.0,627.0,P,CO,0.0,11.0,322.67333333333335,5.22,97.38475814169492,1.4050000000000002,11.820410164718188
13349,80,33.0,718.0,C,PU,0.3510557150522999,8.2,299.68333333333334,3.35,87.44570496268678,2.65,12.441144767709657
13350,80,34.0,770.0,C,SF,0.4192587663757276,6.6,299.36,4.22,100.17476277573977,2.03,12.301382825334498
13351,80,39.0,701.0,P,SF,0.7887815296446065,5.0,338.76,3.41,70.47320076070662,3.09,10.915088464214607
13352,75,26.0,682.0,C,SF,0.4350353359836401,10.2,299.91,4.71,80.88435984933409,2.29,10.968198289528557
13353,89,48.0,689.0,C,SF,0.2978759632828396,9.4,298.14666666666665,3.34,95.23836373158524,3.91,11.805595078933049
13354,89,43.0,788.0,P,SF,0.2626073345954061,9.5,296.27,3.67,94.58329346794208,2.33,12.429216196844383
13355,73,50.0,739.0,C,SF,0.3050538255859679,9.6,336.15333333333336,5.53,72.44739974254378,0.9699999999999998,11.56171562913966
13356,80,36.0,740.0,P,SF,0.2622881481856428,11.2,313.1066666666667,4.97,83.95441828158168,2.28,12.144197241812087
13357,90,42.0,797.0,P,PU,0.1681798817641065,10.4,313.1733333333333,4.32,93.3392312253609,2.055,11.856515169360305
13358,45,23.0,811.0,R,SF,0.131228309363397,6.3,302.3533333333333,4.23,45.79342594913647,2.02,10.985292722887856
13359,71,55.0,807.0,R,SF,0.3892673963100881,9.5,297.28,3.62,75.70796147742509,2.63,12.724866438945341
13360,90,37.0,667.0,P,SF,0.557920264308649,8.6,334.88666666666666,6.2,89.38719991149208,1.0499999999999998,11.635143097694478
13361,79,36.0,677.0,C,PU,0.4500746385289983,11.2,314.82,5.09,82.86281149288804,1.66,12.782686009834167
13362,57,43.0,593.0,C,SF,0.4100009942634248,5.8,319.53,3.87,54.25012449025215,2.755,11.211820372186306
13363,67,37.0,719.0,P,CO,0.1609501000882452,9.7,297.79,3.91,70.4071239222319,2.465,12.94084150078094
13364,80,44.0,778.0,C,SF,0.6144963128469533,10.6,313.6433333333333,4.79,83.86848507361127,2.085,12.345834587905333
13365,80,54.0,672.0,C,SF,0.621684474337857,7.8,299.88666666666666,3.91,84.84993847574741,3.465,11.097410021008562
13366,90,45.0,765.0,P,PU,0.0358620784455392,9.5,296.27,3.67,96.6615182642281,2.705,11.744037185933616
13367,89,43.0,653.0,R,PU,0.0,10.5,307.9033333333333,4.46,93.93738342901098,1.415,12.634603026569334
13368,95,33.0,688.0,R,SF,0.1822216756428373,11.2,313.9633333333333,5.01,99.4054416189164,1.4900000000000002,12.225875272826354
13369,97,45.0,694.0,P,SF,0.0,6.4,300.46,4.46,101.0738205058502,2.415,11.898187865760873
13370,90,59.0,726.0,P,PU,0.0,6.1,308.08,4.12,89.63287022450243,2.255,11.820410164718188
13371,95,48.0,722.0,P,PU,0.0244848649049602,5.8,317.81,3.7,104.60279755800197,2.8,12.133501952695338
13372,69,49.0,657.0,C,SF,0.447788343805131,11.0,312.25,5.08,72.54488473608282,2.17,12.2783933071098
13373,66,56.0,747.0,R,SF,0.1502114763953293,6.3,303.69666666666666,4.28,68.86958413995706,1.4699999999999998,12.745485726148077
13374,71,45.0,661.0,R,SF,0.4510875793492688,11.2,323.95,5.32,70.19580101333385,0.5549999999999997,11.856515169360305
13376,70,41.0,611.0,C,SF,0.2858696692089958,9.5,298.54,3.36,74.54969379772156,4.015000000000001,11.55214617812351
13377,24,27.0,637.0,C,SF,0.0,10.3,301.68333333333334,4.22,30.441661241509937,1.7800000000000002,10.933106969717286
13378,78,37.0,719.0,R,SF,0.1593134548378289,9.9,299.22,4.0,83.34548533527317,2.5,11.827736204810263
13379,95,41.0,754.0,P,SF,0.4041514130977925,9.5,298.54,3.36,100.6100306560946,2.265,12.332705296463539
13380,80,36.0,740.0,R,SF,0.5756851996850191,10.4,305.56,4.77,87.93697601509496,1.9800000000000004,11.37366339763672
13381,75,30.0,696.0,C,SF,0.4410454787844843,4.5,357.36,3.93,60.50561607533152,2.445,12.730801174465157
13382,65,28.0,678.0,R,SF,0.7043056934264907,6.0,308.8066666666667,4.1,65.58777923971942,2.6500000000000004,10.736396675471232
13383,90,33.0,746.0,P,SF,0.0,5.4,324.54,3.87,84.06370398882521,2.505,12.100712129872347
13384,95,35.0,661.0,P,PU,0.0,9.5,298.12,3.55,101.58910035523624,3.2,12.013700752882718
13385,80,47.0,717.0,C,SF,0.268579052341821,9.7,297.79,3.91,84.40984663178166,2.59,12.122691036591123
13386,55,50.0,684.0,R,SF,0.0,10.6,313.6433333333333,4.79,57.40577161276303,1.96,12.94084150078094
13387,70,52.0,674.0,C,SF,0.4042828735492987,5.1,339.33,3.43,71.17696239452255,3.445,11.686878772093667
13388,70,24.0,744.0,C,SF,0.5180240852207973,10.2,299.91,4.71,75.75597307645901,1.29,11.48246625748552
13389,66,54.0,688.0,C,PU,0.2364789328043477,11.1,316.58666666666664,4.71,68.99646826228458,1.165,11.751942365440728
13390,95,62.0,670.0,P,PU,0.2610181287886832,10.4,313.75666666666666,4.49,98.92356673599596,1.885,12.771386454580234
13391,80,38.0,745.0,C,SF,0.5685300253844978,10.5,307.9033333333333,4.46,81.7900977429949,1.915,11.790557201568507
13392,97,52.0,686.0,P,SF,0.3133364350484944,10.2,337.42,5.01,95.47407783510694,2.115,12.721885810807203
13393,97,50.0,713.0,P,SF,0.0,9.7,297.79,3.91,104.38613038805818,2.215,12.445089546000673
13394,72,47.0,627.0,R,SF,0.0,10.8,335.50666666666666,5.25,71.22687435700976,2.0,12.641096555879882
13395,80,40.0,692.0,R,SF,0.2020115206055029,10.4,314.34,4.58,82.60461183730915,2.295,12.712890247898626
13396,85,47.0,723.0,C,SF,0.0,6.4,301.01,4.53,85.64622864664382,2.22,12.328290278254423
13397,80,55.0,737.0,C,SF,1.0,11.2,313.9633333333333,5.01,83.78503558164967,1.865,10.778956289890028
13398,97,43.0,717.0,P,PU,0.0,10.6,313.6433333333333,4.79,101.0052674928824,1.71,12.845291484064564
13399,95,41.0,806.0,P,MH,0.1164922623385242,6.3,302.3533333333333,4.23,97.10174597148244,2.119999999999999,11.626254150277232
13400,43,42.0,707.0,R,SF,0.0,11.0,312.25,5.08,43.60267747159862,1.42,11.002099841204238
13401,69,57.0,629.0,C,SF,0.3734027890971154,10.4,301.28666666666663,4.39,74.2625271175846,2.8600000000000003,12.111761966058932
13402,97,55.0,710.0,P,SF,0.0389890804047577,9.7,297.79,3.91,115.34784028013028,2.465,11.77528972943772
13403,73,51.0,520.0,R,SF,0.7080689668628944,6.2,306.05333333333334,4.29,74.05817625013616,2.835,11.002099841204238
13404,85,39.0,600.0,P,PU,0.0,9.5,295.26,3.84,90.08646063641602,2.035,12.628067055589549
13405,80,30.0,703.0,C,SF,0.4650408600214144,10.4,313.1733333333333,4.32,83.4143497258052,1.5549999999999995,12.94084150078094
13406,90,49.0,657.0,P,PU,0.0,5.1,332.15,3.59,80.17923386149864,2.41,12.538967060803502
13407,75,34.0,656.0,C,SF,0.9053838267081148,9.4,297.95,3.34,66.18596126730333,3.16,10.668955394675699
13408,75,51.0,778.0,C,PU,0.155826762533679,10.2,299.91,4.71,81.07779054716414,1.79,11.77528972943772
13409,80,44.0,782.0,C,SF,0.5850783280139987,10.6,313.6433333333333,4.79,83.86848507361127,2.085,12.345834587905333
13410,88,23.0,636.0,P,SF,0.2530237958898752,10.5,310.24666666666667,4.24,95.56489726477716,2.385,12.94084150078094
13411,74,48.0,650.0,C,SF,0.1791546443068011,10.5,307.9033333333333,4.46,79.29993742144549,1.54,12.007621706806335
13412,90,35.0,798.0,P,SF,0.5198965982858048,10.2,302.08,3.94,95.36705978461102,3.31,11.127262984158243
13413,80,39.0,786.0,C,SF,0.554630831474411,10.2,337.42,5.01,78.83163381045159,2.24,11.728036844587175
13414,95,32.0,628.0,P,SF,0.0274947429659573,5.1,339.90000000000003,3.46,82.53898487667495,3.54,12.013700752882718
13415,80,38.0,666.0,R,SF,0.3444038683427772,10.9,320.12,4.94,82.30134473667202,1.4349999999999996,12.354492650648448
13416,68,64.0,783.0,C,SF,0.8514879074307752,7.8,299.88666666666666,3.91,71.58698778035145,3.215,12.94084150078094
